transaction_product_id,transaction_id,product_name,product_category
86092,7873,Other,Other
86093,168166,Mobile Top Up,Digital Goods
86094,159294,School Payment,Education
86095,54900,Mobile Top Up,Digital Goods
86096,8709,School Payment,Education
86097,168525,Internet Package,Digital Goods
86098,111431,Digital Subscription,Entertainment
86099,195131,Restaurant,Food
86100,79124,Convenience Store,Retail
86101,108314,Education Payment,Education
86102,151727,Food Delivery,Food
86103,189507,Travel,Travel
86104,126288,Streaming,Entertainment
86105,31757,Bill Payment,Utilities
86106,87227,School Payment,Education
86107,16618,Internet Package,Digital Goods
86108,42702,Other,Other
86109,78495,Mobile Top Up,Digital Goods
86110,189943,Internet Package,Digital Goods
86111,6912,Streaming,Entertainment
86112,64765,School Payment,Education
86113,42046,Electricity Token,Utilities
86114,186399,Ride Hailing,Transport
86115,51841,Bill Payment,Utilities
86116,18493,Marketplace,E-Commerce
86117,62718,Internet Package,Digital Goods
86118,72764,Transportation,Transport
86119,13090,Electricity Token,Utilities
86120,167847,Mobile Top Up,Digital Goods
86121,8109,Other,Other
86122,158541,School Payment,Education
86123,53393,Ride Hailing,Transport
86124,29025,University Payment,Education
86125,100752,Education Payment,Education
86126,110202,Travel,Travel
86127,79992,Convenience Store,Retail
86128,70906,Streaming,Entertainment
86129,192428,Online Shopping,E-Commerce
86130,179955,Digital Subscription,Entertainment
86131,191987,School Payment,Education
86132,18396,Ride Hailing,Transport
86133,180746,Online Shopping,E-Commerce
86134,22512,Healthcare,Healthcare
86135,122553,Mobile Top Up,Digital Goods
86136,99527,Healthcare,Healthcare
86137,141790,Streaming,Entertainment
86138,185095,Online Shopping,E-Commerce
86139,78118,Digital Subscription,Entertainment
86140,92980,Education Payment,Education
86141,113511,Ride Hailing,Transport
86142,126121,Online Shopping,E-Commerce
86143,120902,Bill Payment,Utilities
86144,128669,Gaming Voucher,Entertainment
86145,57224,Mobile Top Up,Digital Goods
86146,159966,Marketplace,E-Commerce
86147,32439,Mobile Top Up,Digital Goods
86148,80799,Electricity Token,Utilities
86149,155253,Healthcare,Healthcare
86150,162059,Marketplace,E-Commerce
86151,43362,Digital Subscription,Entertainment
86152,157714,Bill Payment,Utilities
86153,42998,Other,Other
86154,144662,Marketplace,E-Commerce
86155,172326,Streaming,Entertainment
86156,83849,University Payment,Education
86157,97098,Electricity Token,Utilities
86158,71941,Healthcare,Healthcare
86159,177594,Electricity Token,Utilities
86160,18001,Other,Other
86161,108879,Transportation,Transport
86162,107695,Other,Other
86163,118847,Restaurant,Food
86164,153458,Education Payment,Education
86165,139252,Bill Payment,Utilities
86166,153206,Mobile Top Up,Digital Goods
86167,83311,Streaming,Entertainment
86168,121871,Gaming Voucher,Entertainment
86169,93887,Travel,Travel
86170,23645,Travel,Travel
86171,140884,Education Payment,Education
86172,40867,Convenience Store,Retail
86173,59416,Transportation,Transport
86174,92042,Bill Payment,Utilities
86175,166695,Online Shopping,E-Commerce
86176,194186,Internet Package,Digital Goods
86177,141168,Marketplace,E-Commerce
86178,133069,Travel,Travel
86179,126191,Convenience Store,Retail
86180,122312,Digital Subscription,Entertainment
86181,172929,Marketplace,E-Commerce
86182,68429,Transportation,Transport
86183,46121,School Payment,Education
86184,61572,Digital Subscription,Entertainment
86185,154440,Convenience Store,Retail
86186,108092,Ride Hailing,Transport
86187,119909,Gaming Voucher,Entertainment
86188,142527,University Payment,Education
86189,46452,Internet Package,Digital Goods
86190,186629,Food Delivery,Food
86191,119209,Gaming Voucher,Entertainment
86192,125080,Convenience Store,Retail
86193,89039,Convenience Store,Retail
86194,25507,Bill Payment,Utilities
86195,44397,Gaming Voucher,Entertainment
86196,13363,Marketplace,E-Commerce
86197,70103,Transportation,Transport
86198,54449,Healthcare,Healthcare
86199,111956,Restaurant,Food
86200,100372,Food Delivery,Food
86201,92520,Gaming Voucher,Entertainment
86202,84017,Transportation,Transport
86203,73921,Gaming Voucher,Entertainment
86204,179139,Digital Subscription,Entertainment
86205,138351,Travel,Travel
86206,145923,Electricity Token,Utilities
86207,199866,Gaming Voucher,Entertainment
86208,12254,Internet Package,Digital Goods
86209,66817,Gaming Voucher,Entertainment
86210,144076,Ride Hailing,Transport
86211,31912,Internet Package,Digital Goods
86212,182175,Mobile Top Up,Digital Goods
86213,138091,Education Payment,Education
86214,8822,Education Payment,Education
86215,172631,University Payment,Education
86216,9051,Streaming,Entertainment
86217,132827,Electricity Token,Utilities
86218,115165,Food Delivery,Food
86219,197479,Marketplace,E-Commerce
86220,88288,Electricity Token,Utilities
86221,164467,Internet Package,Digital Goods
86222,27339,Food Delivery,Food
86223,153441,Gaming Voucher,Entertainment
86224,31444,Gaming Voucher,Entertainment
86225,149755,Healthcare,Healthcare
86226,23236,Digital Subscription,Entertainment
86227,153988,Restaurant,Food
86228,144146,Transportation,Transport
86229,85375,University Payment,Education
86230,186267,Gaming Voucher,Entertainment
86231,152454,Ride Hailing,Transport
86232,178768,Streaming,Entertainment
86233,142557,Internet Package,Digital Goods
86234,129193,Online Shopping,E-Commerce
86235,59121,Electricity Token,Utilities
86236,114240,Ride Hailing,Transport
86237,9364,Gaming Voucher,Entertainment
86238,56626,Other,Other
86239,194504,Gaming Voucher,Entertainment
86240,63643,University Payment,Education
86241,91445,Marketplace,E-Commerce
86242,62225,Gaming Voucher,Entertainment
86243,85296,Gaming Voucher,Entertainment
86244,48060,Transportation,Transport
86245,10424,Travel,Travel
86246,96848,Travel,Travel
86247,32968,Online Shopping,E-Commerce
86248,135366,University Payment,Education
86249,189824,Travel,Travel
86250,153226,University Payment,Education
86251,44015,Gaming Voucher,Entertainment
86252,151160,University Payment,Education
86253,189621,Internet Package,Digital Goods
86254,16703,Transportation,Transport
86255,84426,Mobile Top Up,Digital Goods
86256,21326,Education Payment,Education
86257,17718,Digital Subscription,Entertainment
86258,17962,Travel,Travel
86259,183797,Ride Hailing,Transport
86260,54941,Ride Hailing,Transport
86261,95058,Ride Hailing,Transport
86262,161309,Internet Package,Digital Goods
86263,26831,Gaming Voucher,Entertainment
86264,80531,Online Shopping,E-Commerce
86265,183099,Other,Other
86266,18918,Marketplace,E-Commerce
86267,97403,Travel,Travel
86268,51540,Internet Package,Digital Goods
86269,73500,Healthcare,Healthcare
86270,39364,Mobile Top Up,Digital Goods
86271,56651,Digital Subscription,Entertainment
86272,17439,University Payment,Education
86273,77759,Healthcare,Healthcare
86274,116732,Food Delivery,Food
86275,117514,Education Payment,Education
86276,76925,Online Shopping,E-Commerce
86277,8889,School Payment,Education
86278,165262,Streaming,Entertainment
86279,61003,Education Payment,Education
86280,139106,Bill Payment,Utilities
86281,173948,Streaming,Entertainment
86282,8628,Internet Package,Digital Goods
86283,52174,Other,Other
86284,107780,Food Delivery,Food
86285,84028,Healthcare,Healthcare
86286,403,Electricity Token,Utilities
86287,135710,Marketplace,E-Commerce
86288,169384,Ride Hailing,Transport
86289,169876,Marketplace,E-Commerce
86290,43203,Travel,Travel
86291,86048,Other,Other
86292,42048,Gaming Voucher,Entertainment
86293,97999,Food Delivery,Food
86294,180448,Other,Other
86295,18752,Restaurant,Food
86296,141108,Internet Package,Digital Goods
86297,89599,Convenience Store,Retail
86298,146643,Bill Payment,Utilities
86299,189928,Online Shopping,E-Commerce
86300,175756,Healthcare,Healthcare
86301,193666,Healthcare,Healthcare
86302,112683,Digital Subscription,Entertainment
86303,24896,Bill Payment,Utilities
86304,182699,Education Payment,Education
86305,35267,Online Shopping,E-Commerce
86306,52881,Bill Payment,Utilities
86307,55603,Online Shopping,E-Commerce
86308,134573,Bill Payment,Utilities
86309,53348,Bill Payment,Utilities
86310,169040,Streaming,Entertainment
86311,195373,Healthcare,Healthcare
86312,183293,Restaurant,Food
86313,6560,Travel,Travel
86314,88788,Bill Payment,Utilities
86315,178741,Restaurant,Food
86316,22458,Gaming Voucher,Entertainment
86317,75303,Food Delivery,Food
86318,57523,Education Payment,Education
86319,115768,Digital Subscription,Entertainment
86320,54863,Education Payment,Education
86321,98894,Digital Subscription,Entertainment
86322,28205,Internet Package,Digital Goods
86323,1048,Internet Package,Digital Goods
86324,1940,Electricity Token,Utilities
86325,76323,Ride Hailing,Transport
86326,158993,Streaming,Entertainment
86327,64821,Electricity Token,Utilities
86328,146500,Streaming,Entertainment
86329,171871,Convenience Store,Retail
86330,147337,Electricity Token,Utilities
86331,120579,Travel,Travel
86332,164873,Restaurant,Food
86333,31451,Food Delivery,Food
86334,115351,Food Delivery,Food
86335,25118,Ride Hailing,Transport
86336,88956,Education Payment,Education
86337,197301,Travel,Travel
86338,80138,Digital Subscription,Entertainment
86339,82742,Restaurant,Food
86340,185827,Gaming Voucher,Entertainment
86341,147307,University Payment,Education
86342,17244,Other,Other
86343,124959,Food Delivery,Food
86344,89536,University Payment,Education
86345,196852,Gaming Voucher,Entertainment
86346,174760,Streaming,Entertainment
86347,27780,Online Shopping,E-Commerce
86348,124201,Convenience Store,Retail
86349,60802,Food Delivery,Food
86350,34454,Gaming Voucher,Entertainment
86351,97503,Internet Package,Digital Goods
86352,107014,Bill Payment,Utilities
86353,102878,Restaurant,Food
86354,168949,Convenience Store,Retail
86355,157141,Other,Other
86356,30817,Marketplace,E-Commerce
86357,4807,Bill Payment,Utilities
86358,123819,Bill Payment,Utilities
86359,22803,Ride Hailing,Transport
86360,30827,Streaming,Entertainment
86361,4431,Education Payment,Education
86362,194372,Online Shopping,E-Commerce
86363,41792,University Payment,Education
86364,187914,Transportation,Transport
86365,100137,Transportation,Transport
86366,3850,Healthcare,Healthcare
86367,94877,Other,Other
86368,87765,Bill Payment,Utilities
86369,132492,Travel,Travel
86370,22348,Healthcare,Healthcare
86371,106212,University Payment,Education
86372,126325,Mobile Top Up,Digital Goods
86373,2770,Education Payment,Education
86374,187054,Other,Other
86375,122406,Online Shopping,E-Commerce
86376,107381,Ride Hailing,Transport
86377,49648,Digital Subscription,Entertainment
86378,55420,Mobile Top Up,Digital Goods
86379,118281,Online Shopping,E-Commerce
86380,183345,Food Delivery,Food
86381,197899,Food Delivery,Food
86382,174905,Mobile Top Up,Digital Goods
86383,136001,Online Shopping,E-Commerce
86384,199811,Healthcare,Healthcare
86385,185912,Food Delivery,Food
86386,141851,Digital Subscription,Entertainment
86387,178071,University Payment,Education
86388,18743,Ride Hailing,Transport
86389,189483,Electricity Token,Utilities
86390,17037,Mobile Top Up,Digital Goods
86391,26616,University Payment,Education
86392,171231,Gaming Voucher,Entertainment
86393,17287,Internet Package,Digital Goods
86394,67239,Other,Other
86395,13573,Education Payment,Education
86396,135735,Online Shopping,E-Commerce
86397,188171,Marketplace,E-Commerce
86398,182920,Healthcare,Healthcare
86399,38108,Other,Other
86400,112887,Convenience Store,Retail
86401,167250,Streaming,Entertainment
86402,67720,Travel,Travel
86403,23450,Restaurant,Food
86404,88338,Digital Subscription,Entertainment
86405,143085,Other,Other
86406,37506,Restaurant,Food
86407,171042,Food Delivery,Food
86408,146019,Food Delivery,Food
86409,149114,Travel,Travel
86410,179446,Internet Package,Digital Goods
86411,30757,Mobile Top Up,Digital Goods
86412,5525,Ride Hailing,Transport
86413,189812,Food Delivery,Food
86414,71981,Travel,Travel
86415,138564,Online Shopping,E-Commerce
86416,145616,Other,Other
86417,175662,School Payment,Education
86418,151411,Mobile Top Up,Digital Goods
86419,22930,Education Payment,Education
86420,29911,Ride Hailing,Transport
86421,132987,Ride Hailing,Transport
86422,181755,Ride Hailing,Transport
86423,191485,Streaming,Entertainment
86424,89652,Convenience Store,Retail
86425,106112,Online Shopping,E-Commerce
86426,169457,School Payment,Education
86427,184314,Marketplace,E-Commerce
86428,11699,Internet Package,Digital Goods
86429,134325,Travel,Travel
86430,16722,Travel,Travel
86431,72049,Food Delivery,Food
86432,106431,Bill Payment,Utilities
86433,30548,Streaming,Entertainment
86434,139134,Mobile Top Up,Digital Goods
86435,193800,Travel,Travel
86436,99726,Electricity Token,Utilities
86437,194567,Other,Other
86438,63790,Food Delivery,Food
86439,173647,Online Shopping,E-Commerce
86440,17671,Electricity Token,Utilities
86441,188646,Mobile Top Up,Digital Goods
86442,21410,Streaming,Entertainment
86443,25114,Education Payment,Education
86444,52663,Bill Payment,Utilities
86445,8824,Marketplace,E-Commerce
86446,39576,University Payment,Education
86447,101305,School Payment,Education
86448,31255,Transportation,Transport
86449,189610,Travel,Travel
86450,95456,Restaurant,Food
86451,118929,Restaurant,Food
86452,111575,Restaurant,Food
86453,45423,Bill Payment,Utilities
86454,76124,Mobile Top Up,Digital Goods
86455,3776,Streaming,Entertainment
86456,149172,Education Payment,Education
86457,186561,Convenience Store,Retail
86458,5362,Online Shopping,E-Commerce
86459,57880,Travel,Travel
86460,30329,Ride Hailing,Transport
86461,183308,Gaming Voucher,Entertainment
86462,144648,School Payment,Education
86463,9495,Bill Payment,Utilities
86464,32291,Online Shopping,E-Commerce
86465,59638,Mobile Top Up,Digital Goods
86466,55581,Transportation,Transport
86467,166397,Online Shopping,E-Commerce
86468,184636,Internet Package,Digital Goods
86469,162645,Gaming Voucher,Entertainment
86470,163227,Marketplace,E-Commerce
86471,179500,University Payment,Education
86472,170117,Travel,Travel
86473,28766,Food Delivery,Food
86474,44501,School Payment,Education
86475,29223,Restaurant,Food
86476,29185,Other,Other
86477,168038,University Payment,Education
86478,31486,Streaming,Entertainment
86479,79698,Transportation,Transport
86480,140691,Other,Other
86481,55045,Convenience Store,Retail
86482,183132,Bill Payment,Utilities
86483,44769,Education Payment,Education
86484,113848,Internet Package,Digital Goods
86485,150906,Marketplace,E-Commerce
86486,186564,University Payment,Education
86487,166276,Healthcare,Healthcare
86488,10936,Restaurant,Food
86489,145532,Marketplace,E-Commerce
86490,137364,Mobile Top Up,Digital Goods
86491,40491,Transportation,Transport
86492,161326,Internet Package,Digital Goods
86493,190168,Restaurant,Food
86494,143049,Restaurant,Food
86495,141952,Other,Other
86496,81019,Healthcare,Healthcare
86497,154393,Internet Package,Digital Goods
86498,59633,Marketplace,E-Commerce
86499,195397,Bill Payment,Utilities
86500,3950,Marketplace,E-Commerce
86501,76382,Other,Other
86502,92556,Restaurant,Food
86503,37256,Online Shopping,E-Commerce
86504,187577,Bill Payment,Utilities
86505,152632,Internet Package,Digital Goods
86506,46593,Online Shopping,E-Commerce
86507,171130,Ride Hailing,Transport
86508,56324,Healthcare,Healthcare
86509,176883,Transportation,Transport
86510,101116,Internet Package,Digital Goods
86511,99701,Convenience Store,Retail
86512,41571,Convenience Store,Retail
86513,194121,Electricity Token,Utilities
86514,13073,Internet Package,Digital Goods
86515,28925,Marketplace,E-Commerce
86516,66941,Healthcare,Healthcare
86517,98667,Convenience Store,Retail
86518,134254,Travel,Travel
86519,152553,Travel,Travel
86520,135175,University Payment,Education
86521,51269,Streaming,Entertainment
86522,43349,Restaurant,Food
86523,52694,Streaming,Entertainment
86524,31090,Convenience Store,Retail
86525,45760,Bill Payment,Utilities
86526,153753,Digital Subscription,Entertainment
86527,156750,Mobile Top Up,Digital Goods
86528,51941,Gaming Voucher,Entertainment
86529,118474,Transportation,Transport
86530,125159,Streaming,Entertainment
86531,96198,Digital Subscription,Entertainment
86532,172393,Internet Package,Digital Goods
86533,97513,Ride Hailing,Transport
86534,85242,Online Shopping,E-Commerce
86535,11779,Transportation,Transport
86536,96869,Restaurant,Food
86537,64731,Healthcare,Healthcare
86538,127506,Education Payment,Education
86539,137714,Food Delivery,Food
86540,4286,Ride Hailing,Transport
86541,146265,Healthcare,Healthcare
86542,171525,Food Delivery,Food
86543,42068,School Payment,Education
86544,44554,University Payment,Education
86545,41850,University Payment,Education
86546,26678,Mobile Top Up,Digital Goods
86547,183512,Marketplace,E-Commerce
86548,22963,School Payment,Education
86549,132186,Streaming,Entertainment
86550,158828,Travel,Travel
86551,103104,Marketplace,E-Commerce
86552,109908,Convenience Store,Retail
86553,47125,Bill Payment,Utilities
86554,196481,Digital Subscription,Entertainment
86555,56732,University Payment,Education
86556,126621,Restaurant,Food
86557,114117,Restaurant,Food
86558,22706,Education Payment,Education
86559,25060,Marketplace,E-Commerce
86560,79366,Online Shopping,E-Commerce
86561,122995,School Payment,Education
86562,102015,School Payment,Education
86563,140452,Marketplace,E-Commerce
86564,82965,Travel,Travel
86565,19882,Online Shopping,E-Commerce
86566,45822,Ride Hailing,Transport
86567,111214,Other,Other
86568,70710,Education Payment,Education
86569,176617,School Payment,Education
86570,189842,Ride Hailing,Transport
86571,82782,Digital Subscription,Entertainment
86572,12931,Digital Subscription,Entertainment
86573,23170,Healthcare,Healthcare
86574,178583,Food Delivery,Food
86575,97478,Electricity Token,Utilities
86576,12850,University Payment,Education
86577,93294,Streaming,Entertainment
86578,189661,Ride Hailing,Transport
86579,90871,Healthcare,Healthcare
86580,132221,Transportation,Transport
86581,92257,Internet Package,Digital Goods
86582,18109,School Payment,Education
86583,77648,Mobile Top Up,Digital Goods
86584,76582,Travel,Travel
86585,139028,Ride Hailing,Transport
86586,179507,Marketplace,E-Commerce
86587,39936,Digital Subscription,Entertainment
86588,165433,Electricity Token,Utilities
86589,55705,Gaming Voucher,Entertainment
86590,6552,Food Delivery,Food
86591,164272,Bill Payment,Utilities
86592,48622,Internet Package,Digital Goods
86593,66617,Gaming Voucher,Entertainment
86594,132107,Healthcare,Healthcare
86595,67836,Mobile Top Up,Digital Goods
86596,67075,University Payment,Education
86597,158090,Digital Subscription,Entertainment
86598,107870,Ride Hailing,Transport
86599,18948,School Payment,Education
86600,87029,University Payment,Education
86601,124947,Online Shopping,E-Commerce
86602,174934,University Payment,Education
86603,190651,Other,Other
86604,102908,Other,Other
86605,137760,Healthcare,Healthcare
86606,159433,Bill Payment,Utilities
86607,2152,Other,Other
86608,108726,Streaming,Entertainment
86609,84005,University Payment,Education
86610,105688,Convenience Store,Retail
86611,124258,Food Delivery,Food
86612,4840,Convenience Store,Retail
86613,47870,Electricity Token,Utilities
86614,137266,Food Delivery,Food
86615,78404,Ride Hailing,Transport
86616,58924,Electricity Token,Utilities
86617,83308,Food Delivery,Food
86618,192305,Streaming,Entertainment
86619,72087,Ride Hailing,Transport
86620,8483,School Payment,Education
86621,172711,Education Payment,Education
86622,97459,Ride Hailing,Transport
86623,140493,Electricity Token,Utilities
86624,7180,Gaming Voucher,Entertainment
86625,72471,Marketplace,E-Commerce
86626,69103,Transportation,Transport
86627,9789,Marketplace,E-Commerce
86628,21472,Mobile Top Up,Digital Goods
86629,144429,Electricity Token,Utilities
86630,4733,Healthcare,Healthcare
86631,82532,University Payment,Education
86632,199108,Education Payment,Education
86633,123990,Online Shopping,E-Commerce
86634,37966,Other,Other
86635,107337,Electricity Token,Utilities
86636,100730,Digital Subscription,Entertainment
86637,129977,Streaming,Entertainment
86638,138625,Online Shopping,E-Commerce
86639,181596,Food Delivery,Food
86640,199738,Gaming Voucher,Entertainment
86641,141879,Travel,Travel
86642,76021,Food Delivery,Food
86643,81984,Mobile Top Up,Digital Goods
86644,63737,Healthcare,Healthcare
86645,172527,Marketplace,E-Commerce
86646,49411,Convenience Store,Retail
86647,151089,Education Payment,Education
86648,95046,Convenience Store,Retail
86649,60358,School Payment,Education
86650,136776,Digital Subscription,Entertainment
86651,66092,Food Delivery,Food
86652,5896,University Payment,Education
86653,156760,Travel,Travel
86654,26781,Other,Other
86655,7815,Food Delivery,Food
86656,5391,Convenience Store,Retail
86657,182186,University Payment,Education
86658,135254,Ride Hailing,Transport
86659,97308,Electricity Token,Utilities
86660,96333,Transportation,Transport
86661,30277,Transportation,Transport
86662,41829,Restaurant,Food
86663,49056,Digital Subscription,Entertainment
86664,189086,Food Delivery,Food
86665,155573,Education Payment,Education
86666,194602,Convenience Store,Retail
86667,172954,Convenience Store,Retail
86668,185476,Education Payment,Education
86669,65872,Online Shopping,E-Commerce
86670,2780,Travel,Travel
86671,190264,Education Payment,Education
86672,15602,Other,Other
86673,126355,School Payment,Education
86674,191386,Internet Package,Digital Goods
86675,10907,Restaurant,Food
86676,78192,Streaming,Entertainment
86677,89930,Streaming,Entertainment
86678,140338,Bill Payment,Utilities
86679,187918,Convenience Store,Retail
86680,24385,Travel,Travel
86681,80130,Travel,Travel
86682,76966,Education Payment,Education
86683,12747,Mobile Top Up,Digital Goods
86684,187595,Electricity Token,Utilities
86685,162861,Restaurant,Food
86686,101030,University Payment,Education
86687,81848,Education Payment,Education
86688,139585,Food Delivery,Food
86689,48991,Education Payment,Education
86690,41077,Restaurant,Food
86691,127859,Gaming Voucher,Entertainment
86692,62082,Travel,Travel
86693,30034,Bill Payment,Utilities
86694,138748,Transportation,Transport
86695,33425,Bill Payment,Utilities
86696,117637,Online Shopping,E-Commerce
86697,60229,Food Delivery,Food
86698,116874,Other,Other
86699,183454,Marketplace,E-Commerce
86700,158734,Travel,Travel
86701,84736,Healthcare,Healthcare
86702,144521,Ride Hailing,Transport
86703,184888,Other,Other
86704,181145,Education Payment,Education
86705,180610,Ride Hailing,Transport
86706,140212,Digital Subscription,Entertainment
86707,196096,Online Shopping,E-Commerce
86708,165029,Healthcare,Healthcare
86709,13558,Education Payment,Education
86710,107140,Food Delivery,Food
86711,153730,Education Payment,Education
86712,149875,Education Payment,Education
86713,58170,Restaurant,Food
86714,92169,Streaming,Entertainment
86715,68116,University Payment,Education
86716,152841,Electricity Token,Utilities
86717,82056,Online Shopping,E-Commerce
86718,71514,Streaming,Entertainment
86719,82066,Other,Other
86720,122893,Food Delivery,Food
86721,199485,Restaurant,Food
86722,84518,Electricity Token,Utilities
86723,30850,Mobile Top Up,Digital Goods
86724,22660,Food Delivery,Food
86725,161683,Healthcare,Healthcare
86726,123589,Marketplace,E-Commerce
86727,65045,Education Payment,Education
86728,27318,Gaming Voucher,Entertainment
86729,106055,Streaming,Entertainment
86730,99278,Gaming Voucher,Entertainment
86731,63630,Food Delivery,Food
86732,41365,Transportation,Transport
86733,117864,Ride Hailing,Transport
86734,75312,Convenience Store,Retail
86735,194037,Gaming Voucher,Entertainment
86736,29267,Digital Subscription,Entertainment
86737,185368,Food Delivery,Food
86738,76009,Education Payment,Education
86739,93354,School Payment,Education
86740,57865,School Payment,Education
86741,106148,University Payment,Education
86742,45930,Convenience Store,Retail
86743,109608,Healthcare,Healthcare
86744,198495,School Payment,Education
86745,91040,Healthcare,Healthcare
86746,10342,Food Delivery,Food
86747,13841,Bill Payment,Utilities
86748,30750,University Payment,Education
86749,174069,Electricity Token,Utilities
86750,170223,University Payment,Education
86751,154743,Mobile Top Up,Digital Goods
86752,72400,Education Payment,Education
86753,65267,Convenience Store,Retail
86754,32998,Marketplace,E-Commerce
86755,10261,Bill Payment,Utilities
86756,107095,Convenience Store,Retail
86757,43304,Streaming,Entertainment
86758,181806,Travel,Travel
86759,148329,School Payment,Education
86760,55346,Mobile Top Up,Digital Goods
86761,182053,University Payment,Education
86762,186227,Restaurant,Food
86763,19089,Digital Subscription,Entertainment
86764,153874,Online Shopping,E-Commerce
86765,148061,Food Delivery,Food
86766,32478,Streaming,Entertainment
86767,199536,Ride Hailing,Transport
86768,11138,University Payment,Education
86769,109683,University Payment,Education
86770,192402,Internet Package,Digital Goods
86771,81891,Transportation,Transport
86772,42382,Healthcare,Healthcare
86773,124006,Gaming Voucher,Entertainment
86774,83298,Convenience Store,Retail
86775,106094,Ride Hailing,Transport
86776,57185,School Payment,Education
86777,110362,Education Payment,Education
86778,121866,Marketplace,E-Commerce
86779,2409,Electricity Token,Utilities
86780,106092,Education Payment,Education
86781,191270,Mobile Top Up,Digital Goods
86782,104903,Bill Payment,Utilities
86783,25591,Digital Subscription,Entertainment
86784,132598,Convenience Store,Retail
86785,61961,Transportation,Transport
86786,73248,Bill Payment,Utilities
86787,30637,Electricity Token,Utilities
86788,62632,Electricity Token,Utilities
86789,69430,Online Shopping,E-Commerce
86790,59926,Convenience Store,Retail
86791,69495,Healthcare,Healthcare
86792,84214,Healthcare,Healthcare
86793,174219,Digital Subscription,Entertainment
86794,38741,Food Delivery,Food
86795,159878,Ride Hailing,Transport
86796,18692,Marketplace,E-Commerce
86797,94405,Other,Other
86798,157608,Transportation,Transport
86799,120077,Electricity Token,Utilities
86800,59820,Streaming,Entertainment
86801,89561,Convenience Store,Retail
86802,95619,Mobile Top Up,Digital Goods
86803,164218,Streaming,Entertainment
86804,168225,Healthcare,Healthcare
86805,195227,Mobile Top Up,Digital Goods
86806,60986,Ride Hailing,Transport
86807,186798,Electricity Token,Utilities
86808,150015,University Payment,Education
86809,171675,Other,Other
86810,191553,Transportation,Transport
86811,61102,Electricity Token,Utilities
86812,124492,Digital Subscription,Entertainment
86813,106557,Restaurant,Food
86814,39172,Marketplace,E-Commerce
86815,45994,Mobile Top Up,Digital Goods
86816,57422,Streaming,Entertainment
86817,85145,Mobile Top Up,Digital Goods
86818,82780,University Payment,Education
86819,73974,Electricity Token,Utilities
86820,91441,University Payment,Education
86821,37152,Electricity Token,Utilities
86822,116088,Online Shopping,E-Commerce
86823,174282,Mobile Top Up,Digital Goods
86824,4594,Streaming,Entertainment
86825,182026,Ride Hailing,Transport
86826,135756,Marketplace,E-Commerce
86827,5795,Online Shopping,E-Commerce
86828,189756,Electricity Token,Utilities
86829,183980,Ride Hailing,Transport
86830,129021,Online Shopping,E-Commerce
86831,184,University Payment,Education
86832,125511,Ride Hailing,Transport
86833,187692,Electricity Token,Utilities
86834,26384,Travel,Travel
86835,4551,Healthcare,Healthcare
86836,194708,Electricity Token,Utilities
86837,141267,School Payment,Education
86838,185970,Mobile Top Up,Digital Goods
86839,52863,Gaming Voucher,Entertainment
86840,34751,Online Shopping,E-Commerce
86841,176335,Gaming Voucher,Entertainment
86842,32966,Digital Subscription,Entertainment
86843,122243,Restaurant,Food
86844,150691,Convenience Store,Retail
86845,188903,Online Shopping,E-Commerce
86846,3647,Ride Hailing,Transport
86847,164167,Marketplace,E-Commerce
86848,87100,Education Payment,Education
86849,95134,Bill Payment,Utilities
86850,112899,Online Shopping,E-Commerce
86851,58988,Convenience Store,Retail
86852,15872,Ride Hailing,Transport
86853,173868,Mobile Top Up,Digital Goods
86854,167538,Marketplace,E-Commerce
86855,20660,Mobile Top Up,Digital Goods
86856,118599,Other,Other
86857,78388,Transportation,Transport
86858,82758,Other,Other
86859,103559,Electricity Token,Utilities
86860,74704,Education Payment,Education
86861,101734,Restaurant,Food
86862,20747,University Payment,Education
86863,160695,Mobile Top Up,Digital Goods
86864,90968,University Payment,Education
86865,69635,Education Payment,Education
86866,61591,Mobile Top Up,Digital Goods
86867,149739,Restaurant,Food
86868,137298,Mobile Top Up,Digital Goods
86869,198730,Healthcare,Healthcare
86870,102646,Education Payment,Education
86871,15723,University Payment,Education
86872,130582,Ride Hailing,Transport
86873,138043,Gaming Voucher,Entertainment
86874,170818,Bill Payment,Utilities
86875,140305,Electricity Token,Utilities
86876,60941,Transportation,Transport
86877,134044,Travel,Travel
86878,31709,Other,Other
86879,125659,Streaming,Entertainment
86880,31654,Transportation,Transport
86881,119041,Marketplace,E-Commerce
86882,6414,Healthcare,Healthcare
86883,97464,Other,Other
86884,95571,Marketplace,E-Commerce
86885,161058,Healthcare,Healthcare
86886,162171,Healthcare,Healthcare
86887,108359,Internet Package,Digital Goods
86888,56086,Ride Hailing,Transport
86889,115499,Healthcare,Healthcare
86890,31626,Transportation,Transport
86891,198391,Internet Package,Digital Goods
86892,70708,Electricity Token,Utilities
86893,34660,Food Delivery,Food
86894,24061,Ride Hailing,Transport
86895,37042,Convenience Store,Retail
86896,100605,Travel,Travel
86897,145666,Convenience Store,Retail
86898,192130,Marketplace,E-Commerce
86899,126187,Internet Package,Digital Goods
86900,20014,Convenience Store,Retail
86901,72062,Restaurant,Food
86902,17607,Convenience Store,Retail
86903,100888,Healthcare,Healthcare
86904,94214,Streaming,Entertainment
86905,130725,University Payment,Education
86906,35037,School Payment,Education
