transaction_id,customer_id,transaction_date,transaction_type,amount
93073,3774,2025-12-25 13:00:00,Shopping Payment,50909.11
168349,1707,2025-12-25 13:00:00,Shopping Payment,787703.91
174920,9099,2025-12-25 13:00:00,Bank Transfer,598613.68
60679,6785,2025-12-25 13:00:00,Shopping Payment,130737.65
44729,4359,2025-12-25 13:00:00,Shopping Payment,125869.69
195156,4977,2025-12-25 13:00:00,Shopping Payment,151681.08
182633,4435,2025-12-25 13:00:00,Shopping Payment,353768.9
54545,2283,2025-12-25 13:00:00,Bank Transfer,402478.14
86307,2562,2025-12-25 13:00:00,Shopping Payment,116634.28
168845,2563,2025-12-25 13:00:00,Shopping Payment,512173.78
188236,9173,2025-12-25 13:00:00,Shopping Payment,356495.42
7199,3129,2025-12-25 13:00:00,Shopping Payment,181319.97
70399,6419,2025-12-25 13:00:00,Shopping Payment,155245.45
140615,2384,2025-12-25 14:00:00,Shopping Payment,162057.39
64626,4325,2025-12-25 14:00:00,Shopping Payment,351769.51
76851,940,2025-12-25 14:00:00,Shopping Payment,334242.08
152832,6079,2025-12-25 14:00:00,Bank Transfer,234037.64
43923,9507,2025-12-25 14:00:00,Shopping Payment,281716.71
94363,4377,2025-12-25 14:00:00,Shopping Payment,82787.37
154501,7596,2025-12-25 14:00:00,Shopping Payment,272044.91
130457,3149,2025-12-25 14:00:00,Shopping Payment,97650.23
116811,3640,2025-12-25 15:00:00,Bank Transfer,362027.91
78956,2957,2025-12-25 15:00:00,Bank Transfer,538956.1
194499,2172,2025-12-25 15:00:00,Bank Transfer,3134531.85
87452,4366,2025-12-25 15:00:00,Shopping Payment,112940.37
166019,1120,2025-12-25 15:00:00,Bank Transfer,98041.69
63183,8989,2025-12-25 15:00:00,Shopping Payment,136971.41
124549,9177,2025-12-25 15:00:00,Shopping Payment,48159.49
9496,1433,2025-12-25 15:00:00,Shopping Payment,80109.1
175529,1705,2025-12-25 15:00:00,Shopping Payment,72729.23
128220,666,2025-12-25 15:00:00,Bank Transfer,259057.0
80363,7619,2025-12-25 15:00:00,Bank Transfer,94856.4
20369,8818,2025-12-25 15:00:00,Shopping Payment,293594.59
89242,8945,2025-12-25 15:00:00,Bank Transfer,426895.18
46500,9425,2025-12-25 15:00:00,Shopping Payment,39878.95
58454,353,2025-12-25 15:00:00,Shopping Payment,354830.5
145578,8463,2025-12-25 15:00:00,Shopping Payment,301737.67
73786,906,2025-12-25 15:00:00,Bank Transfer,109164.32
136695,447,2025-12-25 15:00:00,Shopping Payment,308343.69
28490,8240,2025-12-25 16:00:00,Shopping Payment,99440.36
134457,5883,2025-12-25 16:00:00,Bank Transfer,500732.64
53931,4437,2025-12-25 16:00:00,Shopping Payment,197170.45
100288,6572,2025-12-25 16:00:00,Shopping Payment,406692.38
179189,9560,2025-12-25 16:00:00,Shopping Payment,204862.69
84749,1096,2025-12-25 16:00:00,Shopping Payment,144285.21
111941,7070,2025-12-25 16:00:00,Shopping Payment,73695.4
83995,786,2025-12-25 16:00:00,Shopping Payment,196919.72
120688,3139,2025-12-25 16:00:00,Bank Transfer,134448.32
125788,9277,2025-12-25 16:00:00,Bank Transfer,743403.19
185994,3968,2025-12-25 16:00:00,Shopping Payment,280081.21
163909,495,2025-12-25 16:00:00,Shopping Payment,404913.09
59906,5727,2025-12-25 16:00:00,Shopping Payment,186586.39
195934,5848,2025-12-25 16:00:00,Shopping Payment,287369.23
73050,2626,2025-12-25 17:00:00,Bank Transfer,162059.28
9629,9262,2025-12-25 17:00:00,Shopping Payment,33819.33
109733,9940,2025-12-25 17:00:00,Bank Transfer,930889.49
47241,202,2025-12-25 17:00:00,Shopping Payment,292298.94
20206,1790,2025-12-25 17:00:00,Shopping Payment,169888.44
129835,4068,2025-12-25 17:00:00,Shopping Payment,159230.63
98831,7313,2025-12-25 17:00:00,Bank Transfer,295386.18
40904,8505,2025-12-25 17:00:00,Shopping Payment,599733.67
130989,5268,2025-12-25 17:00:00,Bank Transfer,495903.51
98727,4691,2025-12-25 17:00:00,Shopping Payment,122144.8
67986,3438,2025-12-25 18:00:00,Shopping Payment,281303.94
83185,6733,2025-12-25 18:00:00,Bank Transfer,646149.34
149947,7750,2025-12-25 18:00:00,Bank Transfer,173952.95
16965,1667,2025-12-25 18:00:00,Shopping Payment,74340.81
55944,4106,2025-12-25 18:00:00,Bank Transfer,198421.53
71945,2681,2025-12-25 18:00:00,Bank Transfer,99679.38
60983,6679,2025-12-25 18:00:00,Shopping Payment,58486.47
120257,8323,2025-12-25 18:00:00,Shopping Payment,416384.26
196945,8555,2025-12-25 18:00:00,Bank Transfer,271169.8
199799,9040,2025-12-25 18:00:00,Shopping Payment,134390.43
164888,748,2025-12-25 18:00:00,Shopping Payment,461320.98
120609,3172,2025-12-25 18:00:00,Shopping Payment,238907.51
48976,3533,2025-12-25 18:00:00,Shopping Payment,106818.89
172921,495,2025-12-25 18:00:00,Shopping Payment,67875.14
76127,8101,2025-12-25 18:00:00,Shopping Payment,295517.17
125237,1227,2025-12-25 18:00:00,Bank Transfer,107237.14
118193,603,2025-12-25 18:00:00,Bank Transfer,452355.85
199903,4127,2025-12-25 18:00:00,Shopping Payment,71484.08
119058,8814,2025-12-25 18:00:00,Shopping Payment,811403.8
126563,3049,2025-12-25 18:00:00,Bank Transfer,326045.53
128145,9883,2025-12-25 18:00:00,Shopping Payment,185984.06
38637,1387,2025-12-25 18:00:00,Bank Transfer,130560.16
89359,6060,2025-12-25 19:00:00,Shopping Payment,223943.36
196170,8269,2025-12-25 19:00:00,Bank Transfer,218374.69
170181,195,2025-12-25 19:00:00,Shopping Payment,70363.92
61750,3232,2025-12-25 19:00:00,Shopping Payment,41182.66
8926,8304,2025-12-25 19:00:00,Bank Transfer,784956.85
157513,7318,2025-12-25 19:00:00,Shopping Payment,230001.2
117308,329,2025-12-25 19:00:00,Bank Transfer,1141545.63
92141,4461,2025-12-25 19:00:00,Shopping Payment,160815.42
169439,9645,2025-12-25 19:00:00,Bank Transfer,630129.21
157857,2416,2025-12-25 19:00:00,Bank Transfer,849149.95
75445,1220,2025-12-25 19:00:00,Bank Transfer,325287.28
163820,2145,2025-12-25 19:00:00,Shopping Payment,153257.6
196245,1153,2025-12-25 19:00:00,Shopping Payment,346773.03
45868,3826,2025-12-25 19:00:00,Shopping Payment,613701.83
148276,7267,2025-12-25 19:00:00,Shopping Payment,149049.03
159999,1574,2025-12-25 19:00:00,Shopping Payment,310492.53
126742,2182,2025-12-25 19:00:00,Bank Transfer,738026.26
128779,6144,2025-12-25 19:00:00,Bank Transfer,511816.38
18942,8439,2025-12-25 19:00:00,Shopping Payment,139446.71
98552,7015,2025-12-25 20:00:00,Shopping Payment,110516.21
37089,6129,2025-12-25 20:00:00,Bank Transfer,333302.28
44360,4569,2025-12-25 20:00:00,Shopping Payment,391001.08
182401,315,2025-12-25 20:00:00,Shopping Payment,56791.0
129626,7832,2025-12-25 20:00:00,Shopping Payment,21983.28
77638,5948,2025-12-25 20:00:00,Bank Transfer,205659.46
128599,9529,2025-12-25 20:00:00,Shopping Payment,67336.82
62891,2167,2025-12-25 20:00:00,Bank Transfer,446612.54
47598,3842,2025-12-25 20:00:00,Shopping Payment,453475.17
171749,1124,2025-12-25 20:00:00,Bank Transfer,325415.18
96030,1673,2025-12-25 20:00:00,Shopping Payment,270892.47
110966,1057,2025-12-25 20:00:00,Shopping Payment,556003.11
104350,6981,2025-12-25 20:00:00,Bank Transfer,427467.67
45441,2816,2025-12-25 20:00:00,Shopping Payment,180585.0
156648,4680,2025-12-25 20:00:00,Shopping Payment,76743.15
166421,4106,2025-12-25 20:00:00,Shopping Payment,87015.84
66425,5578,2025-12-25 20:00:00,Bank Transfer,316628.49
129333,8666,2025-12-25 21:00:00,Bank Transfer,200099.73
94489,9791,2025-12-25 21:00:00,Shopping Payment,107524.47
152186,11,2025-12-25 21:00:00,Bank Transfer,177742.39
165862,2392,2025-12-25 21:00:00,Bank Transfer,528648.16
115670,6316,2025-12-25 21:00:00,Shopping Payment,344100.24
65799,5199,2025-12-25 21:00:00,Shopping Payment,68543.87
15883,1041,2025-12-25 21:00:00,Shopping Payment,146390.0
181508,3901,2025-12-25 21:00:00,Shopping Payment,71977.28
137923,4286,2025-12-25 21:00:00,Shopping Payment,310538.86
192383,7458,2025-12-25 21:00:00,Shopping Payment,175621.96
79526,6122,2025-12-25 21:00:00,Shopping Payment,94412.47
192719,9174,2025-12-25 21:00:00,Bank Transfer,387345.58
126479,1951,2025-12-25 21:00:00,Shopping Payment,131523.6
112804,7864,2025-12-25 21:00:00,Shopping Payment,230637.52
158688,3266,2025-12-25 22:00:00,Shopping Payment,110208.89
128636,5950,2025-12-25 22:00:00,Shopping Payment,56487.67
13185,3772,2025-12-25 22:00:00,Shopping Payment,39765.98
4608,1110,2025-12-25 22:00:00,Shopping Payment,143227.59
82896,6380,2025-12-25 22:00:00,Shopping Payment,825450.4
68450,938,2025-12-25 22:00:00,Shopping Payment,308765.25
188292,3980,2025-12-25 22:00:00,Shopping Payment,136705.67
17421,9782,2025-12-25 22:00:00,Shopping Payment,181229.82
23195,6222,2025-12-25 22:00:00,Bank Transfer,614570.25
61175,2623,2025-12-25 22:00:00,Bank Transfer,673628.66
48346,9503,2025-12-25 22:00:00,Bank Transfer,538708.38
196902,8205,2025-12-25 22:00:00,Shopping Payment,126117.86
36739,9964,2025-12-25 22:00:00,Shopping Payment,78753.55
165912,5388,2025-12-25 22:00:00,Shopping Payment,180436.87
194164,686,2025-12-25 23:00:00,Bank Transfer,1468742.83
64665,8565,2025-12-25 23:00:00,Shopping Payment,131199.01
38727,9059,2025-12-25 23:00:00,Shopping Payment,139637.67
162782,7203,2025-12-25 23:00:00,Bank Transfer,504836.14
174597,9479,2025-12-25 23:00:00,Shopping Payment,242409.04
96591,4119,2025-12-25 23:00:00,Shopping Payment,597227.63
161347,7918,2025-12-25 23:00:00,Bank Transfer,124671.64
196876,8068,2025-12-25 23:00:00,Bank Transfer,505168.03
33514,2172,2025-12-25 23:00:00,Shopping Payment,49934.92
189042,4631,2025-12-26 00:00:00,Shopping Payment,50545.66
166093,1895,2025-12-26 00:00:00,Bank Transfer,403209.88
28661,9720,2025-12-26 00:00:00,Shopping Payment,94544.63
109426,1557,2025-12-26 00:00:00,Bank Transfer,1666526.61
89736,1717,2025-12-26 00:00:00,Shopping Payment,74231.57
174352,3316,2025-12-26 00:00:00,Shopping Payment,214442.63
177566,3409,2025-12-26 00:00:00,Bank Transfer,576595.81
169526,35,2025-12-26 00:00:00,Shopping Payment,127658.47
131238,7457,2025-12-26 00:00:00,Bank Transfer,72978.21
54092,7508,2025-12-26 00:00:00,Shopping Payment,75514.58
76016,3079,2025-12-26 00:00:00,Bank Transfer,395261.93
170782,403,2025-12-26 00:00:00,Shopping Payment,233223.88
50454,7437,2025-12-26 00:00:00,Bank Transfer,253273.05
1668,3868,2025-12-26 00:00:00,Shopping Payment,377888.55
63682,1430,2025-12-26 01:00:00,Shopping Payment,134109.42
97104,9735,2025-12-26 01:00:00,Shopping Payment,99838.34
169953,6318,2025-12-26 01:00:00,Shopping Payment,220605.98
55840,7490,2025-12-26 01:00:00,Bank Transfer,200746.52
173260,719,2025-12-26 01:00:00,Shopping Payment,125562.56
6683,6638,2025-12-26 01:00:00,Shopping Payment,283205.06
123065,8950,2025-12-26 01:00:00,Shopping Payment,287480.69
132654,3147,2025-12-26 01:00:00,Bank Transfer,796117.72
135294,9151,2025-12-26 01:00:00,Shopping Payment,154647.86
122878,2482,2025-12-26 01:00:00,Shopping Payment,208602.41
90281,3777,2025-12-26 01:00:00,Bank Transfer,170963.09
77261,685,2025-12-26 02:00:00,Shopping Payment,96541.66
133575,2167,2025-12-26 02:00:00,Bank Transfer,216036.62
179177,2268,2025-12-26 02:00:00,Shopping Payment,985486.13
197306,1466,2025-12-26 02:00:00,Shopping Payment,89388.8
65640,5484,2025-12-26 02:00:00,Shopping Payment,68999.52
48165,564,2025-12-26 02:00:00,Bank Transfer,259107.79
54083,7772,2025-12-26 02:00:00,Shopping Payment,782260.69
16029,7030,2025-12-26 02:00:00,Shopping Payment,299858.84
108644,4308,2025-12-26 02:00:00,Bank Transfer,420545.98
111041,380,2025-12-26 02:00:00,Bank Transfer,96342.19
146779,1800,2025-12-26 02:00:00,Shopping Payment,214189.24
131801,420,2025-12-26 02:00:00,Bank Transfer,1641083.13
90816,1971,2025-12-26 02:00:00,Shopping Payment,238170.17
146396,2891,2025-12-26 02:00:00,Shopping Payment,50530.66
65985,1951,2025-12-26 03:00:00,Shopping Payment,23223.29
161566,8609,2025-12-26 03:00:00,Shopping Payment,163252.25
3000,6054,2025-12-26 03:00:00,Shopping Payment,276128.06
18358,9226,2025-12-26 03:00:00,Shopping Payment,65977.41
106473,126,2025-12-26 03:00:00,Shopping Payment,446881.14
152556,2445,2025-12-26 03:00:00,Shopping Payment,230361.21
172450,8240,2025-12-26 03:00:00,Shopping Payment,102515.71
90284,4925,2025-12-26 03:00:00,Shopping Payment,217491.62
196512,100,2025-12-26 03:00:00,Bank Transfer,918460.43
198487,2565,2025-12-26 03:00:00,Bank Transfer,279738.41
18249,3751,2025-12-26 04:00:00,Bank Transfer,610201.95
148803,660,2025-12-26 04:00:00,Bank Transfer,397785.92
116796,2927,2025-12-26 04:00:00,Shopping Payment,65194.84
13705,6570,2025-12-26 04:00:00,Shopping Payment,115928.78
117077,2905,2025-12-26 04:00:00,Bank Transfer,185293.7
104385,4058,2025-12-26 04:00:00,Shopping Payment,76317.5
70064,5283,2025-12-26 04:00:00,Bank Transfer,333593.18
50583,6567,2025-12-26 04:00:00,Bank Transfer,1159901.96
9134,1123,2025-12-26 04:00:00,Bank Transfer,467132.17
7891,5261,2025-12-26 04:00:00,Shopping Payment,134782.28
158115,6444,2025-12-26 04:00:00,Shopping Payment,151740.02
99498,2961,2025-12-26 04:00:00,Shopping Payment,82917.25
18978,4097,2025-12-26 04:00:00,Shopping Payment,176328.98
131266,9977,2025-12-26 04:00:00,Bank Transfer,293508.31
166102,8492,2025-12-26 04:00:00,Bank Transfer,290592.18
192475,6672,2025-12-26 04:00:00,Shopping Payment,231437.9
71426,617,2025-12-26 04:00:00,Shopping Payment,46827.48
25993,77,2025-12-26 05:00:00,Bank Transfer,497743.88
30111,2875,2025-12-26 05:00:00,Shopping Payment,20329.11
20423,4698,2025-12-26 05:00:00,Shopping Payment,61053.51
161220,6390,2025-12-26 05:00:00,Shopping Payment,371721.67
139464,3383,2025-12-26 05:00:00,Shopping Payment,68898.85
42875,6440,2025-12-26 05:00:00,Shopping Payment,55705.3
190080,2130,2025-12-26 05:00:00,Shopping Payment,237834.46
9409,7713,2025-12-26 05:00:00,Shopping Payment,207965.42
142008,7390,2025-12-26 05:00:00,Shopping Payment,79498.59
175924,4490,2025-12-26 05:00:00,Shopping Payment,273122.85
167627,2508,2025-12-26 05:00:00,Bank Transfer,60932.04
7472,3751,2025-12-26 06:00:00,Shopping Payment,287061.38
195379,9945,2025-12-26 06:00:00,Shopping Payment,130605.65
163415,9641,2025-12-26 06:00:00,Shopping Payment,217283.52
15902,5202,2025-12-26 06:00:00,Bank Transfer,158308.42
21092,1436,2025-12-26 06:00:00,Shopping Payment,375923.23
46960,5556,2025-12-26 06:00:00,Shopping Payment,122563.66
64012,7239,2025-12-26 06:00:00,Bank Transfer,472994.09
7047,452,2025-12-26 06:00:00,Shopping Payment,329910.5
77965,7695,2025-12-26 06:00:00,Shopping Payment,215369.23
93861,3129,2025-12-26 06:00:00,Shopping Payment,101181.89
144544,9497,2025-12-26 06:00:00,Shopping Payment,260482.82
106427,2321,2025-12-26 06:00:00,Shopping Payment,180437.74
89486,9995,2025-12-26 06:00:00,Shopping Payment,146246.12
120645,9904,2025-12-26 06:00:00,Bank Transfer,195277.88
32115,6079,2025-12-26 06:00:00,Bank Transfer,329478.04
118428,394,2025-12-26 06:00:00,Shopping Payment,34146.7
12448,3756,2025-12-26 06:00:00,Bank Transfer,669499.84
130902,4937,2025-12-26 06:00:00,Bank Transfer,808341.95
140671,7346,2025-12-26 07:00:00,Bank Transfer,1213519.28
102891,1153,2025-12-26 07:00:00,Bank Transfer,316248.07
140853,3172,2025-12-26 07:00:00,Shopping Payment,256504.68
116590,9892,2025-12-26 07:00:00,Shopping Payment,404632.91
191342,2160,2025-12-26 07:00:00,Bank Transfer,274502.44
199609,5044,2025-12-26 07:00:00,Shopping Payment,593161.97
181045,4034,2025-12-26 07:00:00,Shopping Payment,469927.15
13398,8583,2025-12-26 07:00:00,Shopping Payment,228439.38
141703,3611,2025-12-26 07:00:00,Bank Transfer,326080.79
41432,7620,2025-12-26 07:00:00,Shopping Payment,165908.85
42967,3340,2025-12-26 07:00:00,Shopping Payment,536533.78
38124,7095,2025-12-26 07:00:00,Shopping Payment,447570.47
52123,9226,2025-12-26 07:00:00,Shopping Payment,232796.85
141453,1137,2025-12-26 07:00:00,Shopping Payment,354358.47
113621,7384,2025-12-26 07:00:00,Shopping Payment,122093.26
94034,8157,2025-12-26 07:00:00,Shopping Payment,66750.41
158639,7707,2025-12-26 07:00:00,Shopping Payment,129714.55
193869,5359,2025-12-26 07:00:00,Shopping Payment,82530.01
86473,2319,2025-12-26 07:00:00,Shopping Payment,77590.82
110074,8833,2025-12-26 07:00:00,Bank Transfer,148308.13
40990,8364,2025-12-26 07:00:00,Shopping Payment,246271.43
7788,6072,2025-12-26 08:00:00,Bank Transfer,1482800.86
134469,9092,2025-12-26 08:00:00,Shopping Payment,77965.54
17951,8962,2025-12-26 08:00:00,Shopping Payment,156916.56
54108,8370,2025-12-26 08:00:00,Shopping Payment,58190.01
17292,1120,2025-12-26 08:00:00,Bank Transfer,449863.53
98029,3091,2025-12-26 08:00:00,Shopping Payment,93965.87
75382,5681,2025-12-26 08:00:00,Shopping Payment,89436.31
176008,3617,2025-12-26 08:00:00,Shopping Payment,171435.58
100155,9648,2025-12-26 08:00:00,Bank Transfer,319844.12
82637,9042,2025-12-26 08:00:00,Bank Transfer,80936.84
6979,8041,2025-12-26 08:00:00,Shopping Payment,160302.08
103902,5772,2025-12-26 08:00:00,Shopping Payment,41745.99
70329,8750,2025-12-26 08:00:00,Shopping Payment,179540.64
12964,3804,2025-12-26 08:00:00,Shopping Payment,85999.92
41661,9291,2025-12-26 08:00:00,Bank Transfer,722470.39
155084,8808,2025-12-26 08:00:00,Shopping Payment,315621.04
41496,3440,2025-12-26 08:00:00,Shopping Payment,59087.59
73875,2965,2025-12-26 08:00:00,Shopping Payment,62178.42
105895,6088,2025-12-26 08:00:00,Bank Transfer,481473.72
130856,5033,2025-12-26 08:00:00,Shopping Payment,91735.28
36481,4566,2025-12-26 08:00:00,Shopping Payment,592773.76
53285,4175,2025-12-26 08:00:00,Bank Transfer,588766.31
120583,4615,2025-12-26 08:00:00,Shopping Payment,238390.21
90018,2086,2025-12-26 09:00:00,Bank Transfer,716018.94
11918,3104,2025-12-26 09:00:00,Shopping Payment,249350.9
33692,3719,2025-12-26 09:00:00,Bank Transfer,125400.78
40154,1776,2025-12-26 09:00:00,Shopping Payment,197091.05
112980,1047,2025-12-26 09:00:00,Bank Transfer,786492.19
168992,4799,2025-12-26 09:00:00,Shopping Payment,159523.55
145900,9618,2025-12-26 09:00:00,Shopping Payment,216467.34
157901,4493,2025-12-26 09:00:00,Bank Transfer,1114224.85
195866,7821,2025-12-26 09:00:00,Shopping Payment,133319.35
86469,9877,2025-12-26 09:00:00,Shopping Payment,345942.74
35400,1306,2025-12-26 09:00:00,Bank Transfer,974730.6
93838,4902,2025-12-26 09:00:00,Shopping Payment,90691.08
80580,4655,2025-12-26 09:00:00,Shopping Payment,114231.15
154389,4986,2025-12-26 09:00:00,Shopping Payment,33180.0
158191,9753,2025-12-26 10:00:00,Shopping Payment,57768.37
31868,9995,2025-12-26 10:00:00,Bank Transfer,422672.23
57748,2772,2025-12-26 10:00:00,Shopping Payment,45406.81
141351,6348,2025-12-26 10:00:00,Bank Transfer,460244.5
109321,6613,2025-12-26 10:00:00,Shopping Payment,330657.66
20768,3534,2025-12-26 10:00:00,Shopping Payment,55743.44
99643,5680,2025-12-26 10:00:00,Shopping Payment,96682.06
190132,9614,2025-12-26 10:00:00,Shopping Payment,305922.43
26502,30,2025-12-26 10:00:00,Bank Transfer,411661.44
66832,2599,2025-12-26 10:00:00,Bank Transfer,498949.46
46962,2573,2025-12-26 10:00:00,Shopping Payment,254915.28
36402,723,2025-12-26 10:00:00,Shopping Payment,46437.96
90321,8843,2025-12-26 10:00:00,Shopping Payment,707022.36
72855,8979,2025-12-26 11:00:00,Shopping Payment,140979.8
114488,4760,2025-12-26 11:00:00,Shopping Payment,211467.25
63279,9848,2025-12-26 11:00:00,Shopping Payment,120227.65
181144,5699,2025-12-26 11:00:00,Shopping Payment,119893.67
23016,2031,2025-12-26 11:00:00,Bank Transfer,312260.2
139943,3934,2025-12-26 11:00:00,Shopping Payment,85865.79
197155,85,2025-12-26 11:00:00,Bank Transfer,935232.36
153277,3364,2025-12-26 11:00:00,Shopping Payment,60081.77
158011,89,2025-12-26 11:00:00,Shopping Payment,231871.98
191851,9307,2025-12-26 11:00:00,Shopping Payment,296189.53
64591,5838,2025-12-26 11:00:00,Bank Transfer,199932.37
38639,7488,2025-12-26 11:00:00,Shopping Payment,68081.71
146092,6809,2025-12-26 11:00:00,Shopping Payment,587424.41
98537,7953,2025-12-26 11:00:00,Shopping Payment,154282.29
89276,3733,2025-12-26 11:00:00,Shopping Payment,138014.17
1746,4601,2025-12-26 12:00:00,Shopping Payment,210037.35
147603,5327,2025-12-26 12:00:00,Shopping Payment,181103.46
60204,7692,2025-12-26 12:00:00,Shopping Payment,104837.02
55836,9247,2025-12-26 12:00:00,Bank Transfer,78839.18
68598,6302,2025-12-26 12:00:00,Bank Transfer,291186.4
138806,333,2025-12-26 12:00:00,Shopping Payment,185243.36
175512,799,2025-12-26 12:00:00,Shopping Payment,125847.45
77044,3227,2025-12-26 12:00:00,Shopping Payment,507311.27
35156,6172,2025-12-26 12:00:00,Shopping Payment,97002.3
42677,5218,2025-12-26 12:00:00,Bank Transfer,365313.96
91291,221,2025-12-26 13:00:00,Bank Transfer,203551.17
11043,623,2025-12-26 13:00:00,Shopping Payment,241924.93
84596,9571,2025-12-26 13:00:00,Bank Transfer,369445.69
179524,3066,2025-12-26 13:00:00,Shopping Payment,206781.51
186228,9854,2025-12-26 13:00:00,Bank Transfer,162670.82
43758,4296,2025-12-26 13:00:00,Shopping Payment,268686.97
162149,7305,2025-12-26 13:00:00,Shopping Payment,55041.06
2907,4426,2025-12-26 13:00:00,Bank Transfer,106793.84
158848,3497,2025-12-26 13:00:00,Shopping Payment,151917.77
146065,6239,2025-12-26 13:00:00,Bank Transfer,211068.76
109294,8254,2025-12-26 13:00:00,Shopping Payment,57224.76
96097,726,2025-12-26 13:00:00,Shopping Payment,93129.57
35120,5763,2025-12-26 13:00:00,Shopping Payment,61831.45
140605,9783,2025-12-26 13:00:00,Shopping Payment,54845.29
160282,2977,2025-12-26 13:00:00,Shopping Payment,145780.75
149552,8574,2025-12-26 13:00:00,Shopping Payment,316822.1
171034,7815,2025-12-26 14:00:00,Shopping Payment,246673.46
69397,2257,2025-12-26 14:00:00,Shopping Payment,217544.23
198013,5788,2025-12-26 14:00:00,Bank Transfer,725196.12
49294,3234,2025-12-26 14:00:00,Shopping Payment,106993.28
139714,2096,2025-12-26 14:00:00,Shopping Payment,109361.05
25456,4987,2025-12-26 14:00:00,Shopping Payment,295769.11
104707,2600,2025-12-26 14:00:00,Bank Transfer,442261.7
10582,8141,2025-12-26 14:00:00,Shopping Payment,214396.19
116432,9049,2025-12-26 14:00:00,Shopping Payment,151766.74
100065,3155,2025-12-26 14:00:00,Bank Transfer,394378.36
48011,4548,2025-12-26 14:00:00,Bank Transfer,629295.57
53358,620,2025-12-26 14:00:00,Shopping Payment,87752.84
168397,6664,2025-12-26 14:00:00,Shopping Payment,334955.55
151228,5634,2025-12-26 14:00:00,Shopping Payment,235756.61
155535,9049,2025-12-26 14:00:00,Bank Transfer,1446098.38
77673,4923,2025-12-26 14:00:00,Shopping Payment,57411.2
158368,2085,2025-12-26 14:00:00,Bank Transfer,1016747.36
155035,9666,2025-12-26 14:00:00,Shopping Payment,70059.66
109342,3113,2025-12-26 14:00:00,Shopping Payment,565125.21
107168,637,2025-12-26 14:00:00,Shopping Payment,84156.91
32125,9644,2025-12-26 14:00:00,Shopping Payment,196691.77
25120,7061,2025-12-26 14:00:00,Bank Transfer,476898.86
122172,3147,2025-12-26 14:00:00,Shopping Payment,340100.59
187352,6195,2025-12-26 14:00:00,Shopping Payment,58089.21
64977,5697,2025-12-26 14:00:00,Shopping Payment,451041.25
153249,2349,2025-12-26 14:00:00,Bank Transfer,600694.12
187479,6649,2025-12-26 14:00:00,Shopping Payment,156275.04
88206,4417,2025-12-26 14:00:00,Bank Transfer,832718.18
36369,1858,2025-12-26 14:00:00,Shopping Payment,177550.47
101106,5227,2025-12-26 15:00:00,Bank Transfer,336754.26
73602,2500,2025-12-26 15:00:00,Shopping Payment,137786.08
180616,6913,2025-12-26 15:00:00,Bank Transfer,407599.44
2278,908,2025-12-26 15:00:00,Shopping Payment,254351.49
197364,4372,2025-12-26 15:00:00,Bank Transfer,359225.27
16754,3689,2025-12-26 15:00:00,Shopping Payment,125183.55
130839,3041,2025-12-26 15:00:00,Shopping Payment,171075.54
21037,8119,2025-12-26 15:00:00,Bank Transfer,1107932.72
41914,9593,2025-12-26 15:00:00,Bank Transfer,264403.08
195500,870,2025-12-26 15:00:00,Shopping Payment,101150.03
113811,8394,2025-12-26 15:00:00,Shopping Payment,203513.6
21405,9918,2025-12-26 15:00:00,Shopping Payment,161132.38
23238,5695,2025-12-26 15:00:00,Shopping Payment,84092.46
160761,5457,2025-12-26 16:00:00,Shopping Payment,780401.08
149856,6307,2025-12-26 16:00:00,Bank Transfer,739993.96
75015,1511,2025-12-26 16:00:00,Shopping Payment,154800.31
171343,4368,2025-12-26 16:00:00,Bank Transfer,117560.11
156952,1388,2025-12-26 16:00:00,Shopping Payment,164368.4
132060,6727,2025-12-26 16:00:00,Shopping Payment,190991.02
35103,3321,2025-12-26 16:00:00,Bank Transfer,280368.35
29110,9534,2025-12-26 16:00:00,Shopping Payment,184221.46
77260,9810,2025-12-26 16:00:00,Bank Transfer,907714.99
187902,7317,2025-12-26 16:00:00,Shopping Payment,116766.57
41478,5487,2025-12-26 16:00:00,Shopping Payment,89082.62
118426,3216,2025-12-26 16:00:00,Shopping Payment,279755.46
18932,6388,2025-12-26 17:00:00,Shopping Payment,148461.3
177098,9177,2025-12-26 17:00:00,Bank Transfer,610678.83
72156,1213,2025-12-26 17:00:00,Shopping Payment,345858.55
105738,8688,2025-12-26 17:00:00,Bank Transfer,790212.86
75021,2366,2025-12-26 17:00:00,Bank Transfer,159634.96
195681,5762,2025-12-26 17:00:00,Shopping Payment,414184.78
89099,5658,2025-12-26 17:00:00,Bank Transfer,174289.21
7253,7082,2025-12-26 17:00:00,Shopping Payment,96603.89
101129,7302,2025-12-26 17:00:00,Bank Transfer,945558.84
199704,2087,2025-12-26 17:00:00,Shopping Payment,93451.85
54437,1861,2025-12-26 17:00:00,Shopping Payment,149453.15
83817,9612,2025-12-26 17:00:00,Shopping Payment,454338.64
174323,8523,2025-12-26 17:00:00,Shopping Payment,90052.35
27883,4464,2025-12-26 18:00:00,Shopping Payment,498367.69
170407,8768,2025-12-26 18:00:00,Bank Transfer,403559.58
83408,3578,2025-12-26 18:00:00,Shopping Payment,181569.06
159810,9960,2025-12-26 18:00:00,Shopping Payment,273965.01
162372,4177,2025-12-26 18:00:00,Bank Transfer,2140107.01
